index_code,date,open,close,low,high,volume,money,change
sz399006,2015-10-21,2504.78,2344.74,2335.66,2527.77,2652603931.0,71342026744.0,-0.0662736483957
sz399006,2015-10-20,2430.18,2511.16,2427.78,2520.08,2109537498.0,57068493992.0,0.0318725476136
sz399006,2015-10-19,2465.11,2433.6,2398.34,2466.48,2014779305.0,55967038204.0,-0.00630086197392
sz399006,2015-10-16,2424.62,2449.03,2401.09,2452.94,2212893417.0,59776204792.0,0.0185054644706
sz399006,2015-10-15,2300.62,2404.53,2296.8,2406.21,2100279927.0,54403802811.0,0.0431799871844
sz399006,2015-10-14,2330.08,2305.0,2295.6,2350.59,1781133668.0,45164222480.0,-0.0158135709952
sz399006,2015-10-13,2297.93,2342.04,2290.64,2351.52,1789628327.0,45035319530.0,0.0109017594232
sz399006,2015-10-12,2233.61,2316.78,2232.27,2344.21,2135582309.0,53297212797.0,0.0451698414188
sz399006,2015-10-09,2190.84,2216.66,2184.55,2230.03,1710782254.0,39886486243.0,0.0120279722834
sz399006,2015-10-08,2153.12,2190.31,2138.54,2210.04,1688110746.0,39122940401.0,0.0516826213237
sz399006,2015-09-30,2111.99,2082.67,2049.43,2124.29,1135163954.0,26346712333.0,-0.00757373960422
sz399006,2015-09-29,2089.54,2098.57,2075.97,2135.51,1520418622.0,34248493636.0,-0.011162644298
sz399006,2015-09-28,2024.89,2122.26,2007.92,2124.06,1430887227.0,31949266186.0,0.0501169734168
sz399006,2015-09-25,2091.85,2020.97,2002.45,2106.95,1550778403.0,33223263349.0,-0.0406447564172
sz399006,2015-09-24,2090.56,2106.59,2084.31,2130.47,1755347358.0,39225773634.0,0.0137652250492
sz399006,2015-09-23,2039.49,2077.99,2036.06,2103.22,1492260574.0,33203244925.0,-0.000350215854195
sz399006,2015-09-22,2082.34,2078.72,2042.13,2108.56,1831234726.0,41594267123.0,-0.000164497417102
sz399006,2015-09-21,1950.33,2079.06,1945.35,2080.22,1714350168.0,37938284791.0,0.048284221534
sz399006,2015-09-18,1948.12,1983.3,1922.14,1995.5,1450181269.0,30741085436.0,0.0258630722543
sz399006,2015-09-17,1943.29,1933.3,1922.8,2020.55,1797404709.0,39273613900.0,0.00366100885401
sz399006,2015-09-16,1813.73,1926.25,1808.75,1928.78,1364923766.0,27934195618.0,0.0715904975475
sz399006,2015-09-15,1843.23,1797.56,1794.29,1892.81,1264282524.0,24922119318.0,-0.0570014699294
sz399006,2015-09-14,2068.2,1906.21,1905.2,2075.67,1287479992.0,28293175902.0,-0.0748801871386
sz399006,2015-09-11,2039.01,2060.51,2029.81,2084.05,1253267922.0,28746833046.0,0.0104883582019
sz399006,2015-09-10,2030.03,2039.12,2024.89,2078.42,1439233274.0,32225291646.0,-0.0157352572769
sz399006,2015-09-09,2023.31,2071.72,2017.1,2102.23,2202687229.0,51149604054.0,0.0352601196508
sz399006,2015-09-08,1875.67,2001.16,1859.21,2004.81,1581393113.0,32537807709.0,0.0568438374858
sz399006,2015-09-07,1882.86,1893.52,1878.26,1953.4,1656899687.0,34208030717.0,0.0207484291376
sz399006,2015-09-02,1787.71,1855.03,1779.18,1953.91,1725935990.0,36076618714.0,-0.0182371866286
sz399006,2015-09-01,1959.46,1889.49,1877.36,1959.46,1409304867.0,31776358504.0,-0.0537712864916
sz399006,2015-08-31,2056.29,1996.87,1987.58,2058.85,1447651723.0,34156847680.0,-0.040948089547
sz399006,2015-08-28,1990.35,2082.12,1960.39,2086.87,1904712444.0,44345709261.0,0.0625824830288
sz399006,2015-08-27,1924.78,1959.49,1843.19,1959.98,1790496070.0,38860735215.0,0.0367495645586
sz399006,2015-08-26,1975.92,1890.04,1875.03,2044.66,1933968270.0,43661265170.0,-0.0505699987844
sz399006,2015-08-25,1996.04,1990.71,1987.12,2048.03,1205075731.0,27881834539.0,-0.075214599552
sz399006,2015-08-24,2222.54,2152.61,2152.61,2246.55,972553372.0,24698852147.0,-0.0808470191985
sz399006,2015-08-21,2452.62,2341.95,2340.92,2480.68,1314084432.0,37599902526.0,-0.066510630309
sz399006,2015-08-20,2556.77,2508.82,2508.35,2610.9,1499696462.0,45451472933.0,-0.0240690149069
sz399006,2015-08-19,2427.94,2570.69,2359.17,2584.36,1676219520.0,48823320397.0,0.026563271213
sz399006,2015-08-18,2674.42,2504.17,2488.61,2720.58,1915977287.0,59776536381.0,-0.0608017816537
sz399006,2015-08-17,2665.37,2666.29,2613.78,2676.72,1348868610.0,42017461515.0,-0.00289264635818
sz399006,2015-08-14,2713.78,2674.02,2664.42,2725.47,1508706806.0,47682222386.0,-0.00381334432085
sz399006,2015-08-13,2608.74,2684.26,2578.91,2684.26,1361673788.0,43097650264.0,0.0236710716394
sz399006,2015-08-12,2658.84,2622.19,2622.19,2700.4,1386448628.0,45392204072.0,-0.0284277516273
sz399006,2015-08-11,2705.04,2698.91,2675.15,2747.83,1802676997.0,61137046203.0,-0.00288393545246
sz399006,2015-08-10,2606.74,2706.72,2593.41,2726.9,1823954491.0,60165715088.0,0.0503396788427
sz399006,2015-08-07,2509.96,2576.99,2505.27,2586.53,1555336978.0,48174848463.0,0.0387222351654
sz399006,2015-08-06,2441.96,2480.93,2430.53,2517.99,1214261396.0,33809555279.0,-0.00843911031034
sz399006,2015-08-05,2542.27,2502.04,2480.45,2584.19,1824542827.0,51827798100.0,-0.0173284339331
sz399006,2015-08-04,2396.41,2546.16,2380.28,2546.16,1757791363.0,49331682492.0,0.0612222952536
sz399006,2015-08-03,2475.33,2399.27,2371.48,2494.8,1849905340.0,51979835140.0,-0.0553463126082
sz399006,2015-07-31,2507.27,2539.84,2499.25,2605.34,1671234674.0,50529748489.0,-0.00833479424221
sz399006,2015-07-30,2671.46,2561.19,2556.09,2707.76,2010776677.0,62002927236.0,-0.0492504264319
sz399006,2015-07-29,2617.94,2693.87,2483.92,2693.99,2302801017.0,67867496710.0,0.0433402970299
sz399006,2015-07-28,2546.41,2581.96,2492.19,2705.18,2548658298.0,73756328760.0,-0.0378185363149
sz399006,2015-07-27,2822.37,2683.45,2683.05,2924.08,2306291672.0,76783766495.0,-0.0739789580044
sz399006,2015-07-24,2976.94,2897.82,2879.26,3014.18,2268588181.0,77606245042.0,-0.0236284144757
sz399006,2015-07-23,2896.25,2967.95,2864.43,2969.35,2045325100.0,68371843212.0,0.0243596526923
sz399006,2015-07-22,2882.06,2897.37,2828.45,2932.06,2111686388.0,70395190023.0,0.00502133791114
sz399006,2015-07-21,2802.02,2882.9,2779.53,2917.41,2057632766.0,70726988478.0,0.0121454775001
sz399006,2015-07-20,2820.72,2848.3,2777.91,2907.15,2497331919.0,83758483335.0,0.0233458267884
sz399006,2015-07-17,2651.44,2783.32,2646.5,2805.8,2035392744.0,64570149157.0,0.0594760105912
sz399006,2015-07-16,2526.65,2627.08,2439.24,2698.16,2189514115.0,63784894385.0,0.0143029176099
sz399006,2015-07-15,2750.66,2590.03,2583.46,2750.66,2218824061.0,70847191772.0,-0.0498953063189
sz399006,2015-07-14,2725.04,2726.05,2715.98,2827.55,1553456089.0,63349369123.0,0.0160167032292
sz399006,2015-07-13,2612.77,2683.07,2592.2,2683.07,1116585026.0,54545877097.0,0.0580407896402
sz399006,2015-07-10,2487.39,2535.89,2478.87,2535.89,695786581.0,31943866793.0,0.0411100459611
sz399006,2015-07-09,2338.11,2435.76,2338.11,2435.76,934904231.0,33269963766.0,0.0303318586036
sz399006,2015-07-08,2304.76,2364.05,2304.76,2364.08,1582831088.0,42430046919.0,0.00511860068622
sz399006,2015-07-07,2398.1,2352.01,2350.97,2415.68,989190347.0,28209140647.0,-0.0568675947178
sz399006,2015-07-06,2795.67,2493.83,2417.56,2795.67,2367180680.0,74225344122.0,-0.0427778093377
sz399006,2015-07-03,2559.03,2605.28,2458.29,2788.76,2230035796.0,70734256099.0,-0.0166231585813
sz399006,2015-07-02,2756.25,2649.32,2591.05,2825.15,2040523284.0,67562737285.0,-0.0398969634066
sz399006,2015-07-01,2842.17,2759.41,2743.61,3008.19,2309056940.0,82992208374.0,-0.0347015293468
sz399006,2015-06-30,2566.02,2858.61,2485.46,2875.09,2393574390.0,74681453673.0,0.0627736303611
sz399006,2015-06-29,2943.5,2689.76,2663.44,2950.13,1698721319.0,53486110870.0,-0.0790710318714
sz399006,2015-06-26,3078.4,2920.7,2915.94,3078.4,1460215787.0,48608302937.0,-0.0890967105905
sz399006,2015-06-25,3403.63,3206.38,3172.37,3408.23,1538674311.0,58358377198.0,-0.052320976153
sz399006,2015-06-24,3425.57,3383.4,3304.67,3459.46,1583117748.0,60619593702.0,-0.00310435658851
sz399006,2015-06-23,3314.89,3393.94,3154.6,3397.27,1633255539.0,61085836953.0,0.0238203836167
sz399006,2015-06-19,3408.53,3314.98,3304.65,3476.03,1604885903.0,61642363177.0,-0.0540947578494
sz399006,2015-06-18,3734.91,3504.55,3497.73,3752.18,1582025588.0,66804000336.0,-0.0632933451686
sz399006,2015-06-17,3586.37,3741.36,3511.11,3754.37,1701769286.0,71681391263.0,0.041966552751
sz399006,2015-06-16,3636.79,3590.67,3475.35,3669.82,1843327807.0,76590003275.0,-0.0285057441409
sz399006,2015-06-15,3919.36,3696.03,3688.89,3919.36,1891853334.0,79765702415.0,-0.0522290788662
sz399006,2015-06-12,3889.16,3899.71,3850.59,3922.7,1799034665.0,77219650221.0,0.00972699577281
sz399006,2015-06-11,3843.98,3862.14,3815.06,3884.37,1780753724.0,73333231863.0,0.00715545079288
sz399006,2015-06-10,3695.06,3834.7,3676.76,3876.85,1757107889.0,74257474548.0,0.0348567656609
sz399006,2015-06-09,3664.37,3705.54,3633.72,3793.37,1625106273.0,69426570801.0,0.000265349152786
sz399006,2015-06-08,3862.8,3704.55,3643.04,3862.8,1787265646.0,79702857975.0,-0.0466512705645
sz399006,2015-06-05,3994.44,3885.83,3841.42,4037.96,1812473771.0,87228578453.0,-0.0146153118563
sz399006,2015-06-04,3991.8,3943.47,3695.83,4015.2,1821564369.0,91615721670.0,-0.00973921533324
sz399006,2015-06-03,3949.28,3982.25,3838.22,4011.04,1910306374.0,96307066138.0,0.020686174675
sz399006,2015-06-02,3757.1,3901.54,3756.09,3912.48,1843613169.0,87683157083.0,0.0491535737921
sz399006,2015-06-01,3580.08,3718.75,3580.08,3722.86,1568681286.0,73632760853.0,0.0496519180636
sz399006,2015-05-29,3444.06,3542.84,3328.46,3595.17,1736877688.0,76249518031.0,0.0320019155358
sz399006,2015-05-28,3618.34,3432.98,3432.98,3677.33,2043958212.0,91108360149.0,-0.0539290809616
sz399006,2015-05-27,3638.21,3628.67,3546.58,3662.98,1993355493.0,89055095656.0,0.00288594067101
sz399006,2015-05-26,3471.8,3618.23,3471.8,3619.49,1879669524.0,83027944481.0,0.0433444754717
sz399006,2015-05-25,3415.67,3467.92,3370.84,3499.54,1774719125.0,75232026555.0,-0.0138516254354
sz399006,2015-05-22,3594.59,3516.63,3438.57,3618.24,2295786905.0,1.00277e+11,-0.00305776499661
sz399006,2015-05-21,3421.61,3527.41,3421.45,3531.84,1798673634.0,80805927529.0,0.0355604523874
sz399006,2015-05-20,3339.17,3406.28,3339.17,3471.95,1848362516.0,80861227787.0,0.0251326150981
sz399006,2015-05-19,3310.09,3322.77,3206.78,3340.42,1648461253.0,72058360813.0,0.0135096018494
sz399006,2015-05-18,3178.37,3278.48,3178.37,3286.41,1657955907.0,71977352095.0,0.0423318978742
sz399006,2015-05-15,3109.11,3145.34,3059.86,3176.12,1627874215.0,65892688258.0,0.00119111546276
sz399006,2015-05-14,3174.45,3141.59,3137.28,3228.03,1821477862.0,80170203028.0,-0.0158369899632
sz399006,2015-05-13,3185.34,3192.15,3123.92,3271.18,1955548382.0,86700531682.0,-0.0178903706001
sz399006,2015-05-12,3176.54,3250.3,3133.96,3254.99,2071803928.0,91757737407.0,0.0328794374021
sz399006,2015-05-11,3015.43,3146.83,2991.33,3150.49,2111185928.0,91339566288.0,0.0582574095472
sz399006,2015-05-08,2838.97,2973.6,2838.97,2974.37,1693109779.0,69171093206.0,0.0597099763475
sz399006,2015-05-07,2824.82,2806.05,2801.47,2879.68,1237165013.0,52550576312.0,-0.0142315737111
sz399006,2015-05-06,2806.3,2846.56,2806.3,2927.03,1480644014.0,65058665852.0,0.022675154476
sz399006,2015-05-05,2830.79,2783.44,2753.87,2845.71,1194258296.0,49492142448.0,-0.0217235591083
sz399006,2015-05-04,2868.1,2845.25,2803.82,2884.44,1321488061.0,56751287719.0,-0.00442214360945
sz399006,2015-04-30,2825.16,2857.89,2825.16,2918.75,1526724263.0,65691701186.0,0.0215783671561
sz399006,2015-04-29,2693.48,2797.52,2674.76,2798.52,1389063540.0,61866078260.0,0.0407556025468
sz399006,2015-04-28,2764.41,2687.97,2650.43,2779.2,1441659735.0,55172760323.0,-0.0216644458574
sz399006,2015-04-27,2781.6,2747.5,2737.15,2806.76,1364203607.0,55466052085.0,0.00466112076058
sz399006,2015-04-24,2689.91,2734.75,2672.2,2747.62,1468057386.0,58968956468.0,0.0105554498307
sz399006,2015-04-23,2656.18,2706.19,2656.18,2718.26,1568952093.0,61948606513.0,0.0270420743465
sz399006,2015-04-22,2610.74,2634.93,2610.74,2655.37,1561809177.0,59533767940.0,0.0268267960879
sz399006,2015-04-21,2443.12,2566.09,2443.12,2566.09,1337088427.0,49992745360.0,0.0582481871029
sz399006,2015-04-20,2462.41,2424.85,2411.34,2493.2,1408549808.0,49207064911.0,-0.0158856164189
sz399006,2015-04-17,2507.47,2463.99,2453.28,2511.98,1395036160.0,50623382119.0,-0.00818731810991
sz399006,2015-04-16,2420.93,2484.33,2407.85,2532.31,1255689045.0,47538063425.0,0.0174428962309
sz399006,2015-04-15,2548.99,2441.74,2441.74,2548.99,1427599888.0,54078741500.0,-0.0457662979591
sz399006,2015-04-14,2584.59,2558.85,2539.94,2593.7,1465323029.0,56915223737.0,-0.00734276368466
sz399006,2015-04-13,2558.19,2577.78,2545.26,2596.92,1541581802.0,60047934748.0,0.00977229575502
sz399006,2015-04-10,2475.56,2552.83,2457.82,2567.68,1379220688.0,54183459883.0,0.0225685132749
sz399006,2015-04-09,2481.69,2496.49,2346.89,2501.3,1643560984.0,60506253814.0,0.00334745623067
sz399006,2015-04-08,2566.94,2488.16,2442.82,2568.09,1688103969.0,63963052784.0,-0.0268080156514
sz399006,2015-04-07,2530.07,2556.7,2522.26,2557.87,1498017753.0,57733310197.0,0.0185398540332
sz399006,2015-04-03,2469.85,2510.16,2460.94,2515.58,1490987720.0,56807919317.0,0.0140728995182
sz399006,2015-04-02,2434.76,2475.33,2420.19,2475.33,1556280421.0,57585347501.0,0.0292801099751
sz399006,2015-04-01,2347.0,2404.91,2345.75,2407.49,1290399195.0,46113103251.0,0.0298641940997
sz399006,2015-03-31,2294.32,2335.17,2288.31,2358.21,1286625798.0,44804381014.0,0.0195134111861
sz399006,2015-03-30,2319.31,2290.48,2266.85,2332.6,1219659378.0,41050894679.0,-0.0143479394686
sz399006,2015-03-27,2274.68,2323.82,2267.87,2326.42,1211139943.0,42235711246.0,0.0139755448691
sz399006,2015-03-26,2362.45,2291.79,2270.79,2370.3,1692000181.0,60297434889.0,-0.0390878208681
sz399006,2015-03-25,2364.94,2385.01,2344.11,2405.56,1710589567.0,60342142375.0,0.0114696164369
sz399006,2015-03-24,2310.51,2357.97,2253.2,2363.06,1979513373.0,67572214688.0,0.0280426516873
sz399006,2015-03-23,2225.85,2293.65,2221.71,2293.92,1606327882.0,52226678229.0,0.036084662968
sz399006,2015-03-20,2187.47,2213.77,2187.01,2232.08,1497005008.0,46361445686.0,0.0136857461818
sz399006,2015-03-19,2184.76,2183.88,2160.99,2192.55,1317326183.0,39413445752.0,0.000439320011416
sz399006,2015-03-18,2138.37,2182.92,2124.98,2186.02,1461534738.0,43729517446.0,0.0212668108252
sz399006,2015-03-17,2149.37,2137.46,2117.78,2164.49,1548866960.0,46584786666.0,-0.00243154341868
sz399006,2015-03-16,2088.2,2142.67,2088.2,2144.78,1560905160.0,47903344852.0,0.0355715025867
sz399006,2015-03-13,2020.66,2069.07,2011.17,2070.95,1145413972.0,33289259150.0,0.0252411636107
sz399006,2015-03-12,2034.62,2018.13,1984.91,2054.39,1255415203.0,36474065464.0,-0.00869277331249
sz399006,2015-03-11,2050.76,2035.83,2022.32,2054.77,1212104932.0,36518956871.0,-0.00464132297995
sz399006,2015-03-10,2001.19,2045.32,2001.19,2048.3,1151356214.0,34781367384.0,0.0255376330607
sz399006,2015-03-09,1941.42,1994.39,1932.82,1996.9,992417701.0,30038668101.0,0.0220313846791
sz399006,2015-03-06,2016.81,1951.4,1949.29,2018.18,1168090000.0,33028801117.0,-0.0314614058267
sz399006,2015-03-05,2015.7,2014.79,1997.46,2032.22,1372928092.0,40497958684.0,0.00246737654534
sz399006,2015-03-04,1960.54,2009.83,1960.54,2011.08,1363917764.0,38762507222.0,0.0245108559072
sz399006,2015-03-03,1987.33,1961.74,1961.01,2004.03,1607366795.0,45219418527.0,-0.0127041660082
sz399006,2015-03-02,1944.11,1986.99,1940.32,1987.8,1574046797.0,44559580039.0,0.0305708790878
sz399006,2015-02-27,1880.63,1928.04,1880.63,1928.04,1159139834.0,33075663211.0,0.0253437056607
sz399006,2015-02-26,1875.33,1880.39,1847.73,1891.78,1021613388.0,27577506771.0,0.00194112679133
sz399006,2015-02-25,1899.39,1876.75,1872.1,1909.65,1107689411.0,29409927403.0,-0.00927041354459
sz399006,2015-02-17,1908.18,1894.31,1873.17,1909.91,933269579.0,26347600035.0,-0.00122427803449
sz399006,2015-02-16,1836.71,1896.63,1836.71,1897.66,1208408329.0,33149749905.0,0.0389704013393
sz399006,2015-02-13,1798.54,1825.49,1796.41,1828.24,968709257.0,26118763109.0,0.0205047045269
sz399006,2015-02-12,1777.22,1788.81,1776.35,1799.46,829570135.0,22092852299.0,0.00900473532655
sz399006,2015-02-11,1748.23,1772.85,1748.23,1783.24,744250414.0,20802498628.0,0.0144019912169
sz399006,2015-02-10,1707.26,1747.68,1700.88,1747.86,618887295.0,16166225136.0,0.0227229502968
sz399006,2015-02-09,1727.22,1708.85,1702.56,1753.5,749294150.0,19399232004.0,-0.0127795693272
sz399006,2015-02-06,1772.35,1730.97,1725.64,1783.62,961432448.0,24813333604.0,-0.0244297507992
sz399006,2015-02-05,1757.23,1774.31,1741.96,1809.72,1280303014.0,34192474835.0,0.00942858979632
sz399006,2015-02-04,1753.77,1757.74,1743.02,1770.2,985442497.0,25477202973.0,0.00390255102216
sz399006,2015-02-03,1703.93,1750.91,1703.93,1762.73,1030998470.0,28132061305.0,0.03186944589
sz399006,2015-02-02,1667.12,1696.83,1660.05,1708.71,705152575.0,18946184098.0,0.00966868581085
sz399006,2015-01-30,1712.85,1680.58,1679.69,1721.14,754211041.0,18491278202.0,-0.0179925813908
sz399006,2015-01-29,1717.4,1711.37,1709.36,1733.63,704447569.0,18172638062.0,-0.0115749390815
sz399006,2015-01-28,1741.07,1731.41,1727.92,1759.0,900507826.0,23672653036.0,-0.00703227378955
sz399006,2015-01-27,1742.47,1743.68,1715.53,1754.21,948571557.0,25284222413.0,0.00223302812408
sz399006,2015-01-26,1698.99,1739.79,1698.99,1740.37,885979630.0,23757191155.0,0.0250411244291
sz399006,2015-01-23,1742.09,1697.29,1693.52,1742.09,1010230954.0,26720720237.0,-0.0268050505809
sz399006,2015-01-22,1723.24,1744.04,1716.39,1744.08,1174156257.0,30489282953.0,0.0124557277713
sz399006,2015-01-21,1704.1,1722.58,1701.87,1729.84,1365785754.0,33999540767.0,0.012775361995
sz399006,2015-01-20,1635.57,1700.85,1635.57,1700.94,1165117278.0,28679842782.0,0.0434258756553
sz399006,2015-01-19,1608.25,1630.07,1599.66,1691.14,1143405957.0,29066088513.0,-0.00578815593255
sz399006,2015-01-16,1586.71,1639.56,1586.64,1641.53,800135606.0,21366624623.0,0.0335490296816
sz399006,2015-01-15,1584.68,1586.34,1578.22,1606.56,641398157.0,16419340637.0,-0.00105289208423
sz399006,2015-01-14,1598.72,1588.01,1579.55,1605.16,679730748.0,17064236934.0,-0.00821962467399
sz399006,2015-01-13,1587.69,1601.17,1578.4,1611.13,848257369.0,21454689600.0,0.00948475655119
sz399006,2015-01-12,1552.05,1586.12,1550.62,1587.18,778830785.0,20654042008.0,0.0211718866189
sz399006,2015-01-09,1535.33,1553.24,1534.61,1583.75,920011092.0,23172562893.0,0.00736240723218
sz399006,2015-01-08,1516.83,1541.89,1516.83,1565.77,847205071.0,21107580016.0,0.0121439923014
sz399006,2015-01-07,1542.4,1523.39,1517.37,1547.25,851106582.0,20628091696.0,-0.0106771665407
sz399006,2015-01-06,1458.57,1539.83,1454.14,1542.15,1100241072.0,25733227711.0,0.0512393038107
sz399006,2015-01-05,1470.58,1464.77,1429.08,1470.58,804880975.0,17995232343.0,-0.00474940275751
sz399006,2014-12-31,1455.68,1471.76,1451.29,1479.86,627856316.0,14167671959.0,0.00798297112268
sz399006,2014-12-30,1491.1,1460.11,1450.05,1493.44,763285980.0,17382715910.0,-0.0262051487262
sz399006,2014-12-29,1531.12,1499.4,1491.21,1531.12,841627997.0,18724891149.0,-0.0238802355603
sz399006,2014-12-26,1531.2,1536.08,1524.01,1539.16,602436711.0,14180960033.0,0.00432437945743
sz399006,2014-12-25,1522.0,1529.47,1514.23,1531.64,597262231.0,14283411451.0,0.00636268767297
sz399006,2014-12-24,1502.67,1519.8,1501.23,1524.27,590852250.0,13428859161.0,0.0155452532318
sz399006,2014-12-23,1501.53,1496.53,1489.12,1543.35,737496025.0,16670237774.0,-0.0140942126372
sz399006,2014-12-22,1583.96,1517.93,1510.05,1583.96,913962620.0,20599063604.0,-0.0494003360448
sz399006,2014-12-19,1627.8,1596.81,1568.98,1627.8,845184621.0,19943629175.0,-0.0227905843878
sz399006,2014-12-18,1641.58,1634.05,1633.26,1663.67,789048974.0,19728892491.0,-0.00617925182397
sz399006,2014-12-17,1639.15,1644.21,1623.7,1652.98,889766964.0,22536643524.0,-0.00325537014832
sz399006,2014-12-16,1665.3,1649.58,1636.18,1674.98,902521865.0,22480964368.0,-0.00477587303273
sz399006,2014-12-15,1623.6,1657.5,1619.7,1664.26,1002989024.0,24805460853.0,0.0208977875286
sz399006,2014-12-12,1588.24,1623.57,1586.75,1626.34,1025023808.0,24450985234.0,0.0226143424463
sz399006,2014-12-11,1572.61,1587.67,1563.32,1593.38,1080821207.0,25535591857.0,0.00952511151311
sz399006,2014-12-10,1499.33,1572.69,1499.33,1576.89,1164501565.0,28047392405.0,0.0452352516212
sz399006,2014-12-09,1557.02,1504.62,1504.23,1577.75,1343729117.0,30842828612.0,-0.0399065062154
sz399006,2014-12-08,1575.3,1567.16,1554.79,1600.87,1190537702.0,27493961917.0,-0.00932039620534
sz399006,2014-12-05,1626.12,1581.91,1544.47,1626.12,1245316480.0,28606680242.0,-0.0246250412339
sz399006,2014-12-04,1604.89,1621.85,1604.89,1631.31,1181810020.0,28362070615.0,0.0108436115372
sz399006,2014-12-03,1568.47,1604.45,1540.42,1604.88,1336336321.0,31190679966.0,0.0249326537274
sz399006,2014-12-02,1554.46,1565.42,1552.13,1567.54,812599198.0,19035556275.0,0.00844614399481
sz399006,2014-12-01,1569.65,1552.31,1544.18,1569.65,888777791.0,19653648777.0,-0.0118057027688
sz399006,2014-11-28,1562.83,1570.85,1558.31,1582.48,955724018.0,21705573245.0,0.00476011075797
sz399006,2014-11-27,1557.77,1563.41,1548.29,1566.83,792371143.0,18221710914.0,0.00591229040934
sz399006,2014-11-26,1544.69,1554.22,1544.1,1561.3,797708315.0,18415205693.0,0.00797576012276
sz399006,2014-11-25,1510.62,1541.92,1510.25,1541.92,804775718.0,18123054066.0,0.0226228618839
